tipnames	lat	lon	nuts0_id	nuts1_id
MK121946|AT-G18/19|culex_pipiens|AT|2018-09-05	47.0678961	15.4417305	AT	AT2
MF991886|BD1/17-AT|homo_sapiens|AT|2017-07-24	48.2080696	16.3713095	AT	AT1
MF063042|AT-N211/16|turdus_merula|AT|2016-09-29	48.1186571	16.6126378	AT	AT1
MF063043|HU-47540/16|turdus_merula|HU|2016-09-26	46.8416936	16.8416322	HU	HU2
MF063047|HU-36767/16|sturnus_vulgaris|HU|2016-07-26	46.8963711	19.6896861	HU	HU3
MF063050|HU-50898/15|turdus_pilaris|HU|2015-09-28	46.5537589	16.5570474	HU	HU2
MF063051|HU-26076/11|turdus_merula|HU|2011-10-05	47.7841803	19.1351781	HU	HU1
MF063052|HU-21356/10|turdus_merula|HU|2010-09-03	46.956503	19.2880496	HU	HU3
PV541149|7096_2024|homo_sapiens|HU|2024-08-07	47.196537	18.6115195	HU	HU2
PV501205|204|culex_sp|HU|2024-07-21	47.4068857	19.2624362	HU	HU1
PV501207|265|culex_sp|HU|2024-07-21	47.497912	19.040235	HU	HU1
PV501208|296|culex_sp|HU|2024-08-02	47.3939599	19.1225229	HU	HU1
PV501209|373|culex_sp|HU|2024-08-16	47.4068857	19.2624362	HU	HU1
PV501210|406|culex_sp|HU|2024-08-24	47.497912	19.040235	HU	HU1
PV501211|412|culex_sp|HU|2024-08-07	47.497912	19.040235	HU	HU1
PV501212|416|culex_sp|HU|2024-07-31	47.497912	19.040235	HU	HU1
PV523801|9460|homo_sapiens|HU|2024-10-04	47.497912	19.040235	HU	HU1
PV156649|Cyprus_2022|culex_pipiens|CY|2022-03-03	34.6786322	33.0413055	CY	CY0
PV737682|USUV/HR/bird/85/2022|turdus_merula|HR|2022-08-26	45.8150108	15.981919	HR	HR0
PV737683|USUV/HR/human/2073/2024|homo_sapiens|HR|2024-07-06	45.8150108	15.981919	HR	HR0
PV737685|USUV/HR/human/1206/2024|homo_sapiens|HR|2024-09-23	45.8150108	15.981919	HR	HR0
PQ144555|ED-I-230/22|turdus_merula|DE|2022-09-04	52.5620786	9.4403547	DE	DE9
PQ144556|ED-I-154/22|cyanistes_caeruleus|DE|2022-08-25	51.4258427	11.9852673	DE	DEE
PQ144557|ED-I-155/22|turdus_merula|DE|2022-09-03	52.3835036	11.9841315	DE	DEE
PQ144564|NA|strix_nebulosa|DE|2022-08-26	50.8733147	13.6365623	DE	DED
NA|USUV-GR1439/2024|homo_sapiens|EL|2024-09-16	40.6400629	22.9444191	EL	EL5
MT784899|NA|turdus_merula|IT|2017	41.87194	12.56738	IT	NA
KX555627|NA|turdus_merula|IT|2010	41.87194	12.56738	IT	NA
KX816647|208576-8/2011|culex_pipiens|IT|2011-08	41.87194	12.56738	IT	NA
KX816648|220921-2/2011|culex_pipiens|IT|2011-09	41.87194	12.56738	IT	NA
KX816651|211204-8/2012|culex_pipiens|IT|2012-08	41.87194	12.56738	IT	NA
PQ785868|Austria/MUW1747597/2024|homo_sapiens|AT|2024-08-08	47.516231	14.550072	AT	NA
PQ785879|Austria/MUW1756483/2024|homo_sapiens|AT|2024-09-10	47.516231	14.550072	AT	NA
PQ772639|USUV-HUN-SM2024|homo_sapiens|HU|2024-11-11	47.162494	19.503304	HU	NA
MK092893|BD23/18-AT|homo_sapiens|AT|2018-09	48.108077	15.8049558	AT	AT1
MK092894|BD1/18-AT|homo_sapiens|AT|2018-06	48.108077	15.8049558	AT	AT1
PP746543|USUV39/2020/GR|culex_pipiens|EL|2020-08-24	40.621173	23.1918021	EL	EL5
ON813234|ITA2021_299815|turdus_merula|IT|2021	44.5967607	11.2186396	IT	ITH
ON813236|305920/2021|culex_pipiens|IT|2021	42.1920119	13.7289167	IT	ITF
MK598474|NA|turdus_merula|HU|2018-08	47.497912	19.040235	HU	HU1
MK060109|NA|homo_sapiens|IT|2017-08	41.6552418	12.989615	IT	ITI
PP104383|TE2518012|culex_pipiens|IT|2023-08-02	43.462735	13.3587288	IT	ITI
PP104385|TE2518212|culex_pipiens|IT|2023-09-22	45.7623333	11.690976	IT	ITH
PP104386|TE2518312|culex_pipiens|IT|2023-09-08	44.5967607	11.2186396	IT	ITH
PP104387|TE2518512|sturnus_vulgaris|IT|2023-09-13	42.938004	12.6216211	IT	ITI
PP104389|TE2518712|culex_pipiens|IT|2023-09-22	44.5967607	11.2186396	IT	ITH
PP104390|TE2518812|columbidae_sp|IT|2023-08-25	45.7623333	11.690976	IT	ITH
OR921093|2023TE1639111|culex_pipiens|IT|2023-08-11	44.5967607	11.2186396	IT	ITH
OR921103|2023TE1683411|culex_pipiens|IT|2023-08-11	44.5967607	11.2186396	IT	ITH
OR921104|2023TE1838911|culex_pipiens|IT|2023-09-08	44.5967607	11.2186396	IT	ITH
OR757489|1572126|culex_pipiens|IT|2023-07-07	45.7623333	11.690976	IT	ITH
OR757490|17404210|culex_pipiens|IT|2023-07-11	44.5967607	11.2186396	IT	ITH
OR757491|17404212|laridae_sp|IT|2023-07-20	44.5967607	11.2186396	IT	ITH
OR757493|17404216|culex_pipiens|IT|2023-07-15	45.0522366	7.5153885	IT	ITC
OR757494|17404220|turdus_merula|IT|2023-07-24	44.5967607	11.2186396	IT	ITH
OR757495|1740422|culex_pipiens|IT|2023-07-18	44.5967607	11.2186396	IT	ITH
OR757496|1740423|NA|IT|2023-07-15	44.5967607	11.2186396	IT	ITH
OP734246|NA|culex_pipiens|IT|2022-07-29	46.2259177	13.1033646	IT	ITH
OP734247|NA|culex_pipiens|IT|2022-07-29	45.7623333	11.690976	IT	ITH
OP734248|NA|culex_pipiens|IT|2022-07-29	45.4790671	9.8452433	IT	ITC
OP734249|NA|culex_pipiens|IT|2022-08-01	43.462735	13.3587288	IT	ITI
OP734252|NA|culex_pipiens|IT|2022-08-01	41.6552418	12.989615	IT	ITI
OP734253|NA|culex_pipiens|IT|2022-08-05	44.5967607	11.2186396	IT	ITH
OP734254|NA|NA|IT|2022-08-08	43.5671153	10.9807003	IT	ITI
OP734255|NA|culex_pipiens|IT|2022-07-27	44.5967607	11.2186396	IT	ITH
OP734257|NA|culex_pipiens|IT|2022-07-22	44.5967607	11.2186396	IT	ITH
OP734258|NA|culex_pipiens|IT|2022-07-27	41.6552418	12.989615	IT	ITI
OP734259|NA|culex_pipiens|IT|2022-07-25	45.7623333	11.690976	IT	ITH
OP734260|NA|culex_pipiens|IT|2022-07-08	43.462735	13.3587288	IT	ITI
NA|20VIR5077|turdus_merula|IT|2020-08-21	45.440379	12.3159547	IT	ITH
NA|20VIR4811|serinus_canaria|IT|2020-08-10	45.4105029	11.8782071	IT	ITH
NA|22VIR7086-3|turdus_merula|IT|2022-07-18	45.440379	12.3159547	IT	ITH
NA|22VIR8275-3|turdus_merula|IT|2022-08-11	45.440379	12.3159547	IT	ITH
NA|22VIR8404-2|turdus_merula|IT|2022-09-01	46.0652851	13.2373414	IT	ITH
NA|23VIR9292|turdus_merula|IT|2023-10-01	45.4383659	10.9917136	IT	ITH
ON032474|ITA2020_115108|culex_pipiens|IT|2020	44.7030966	10.6346153	IT	ITH
ON032476|ITA2020_155885|turdus_merula|IT|2020	44.83925	11.6175537	IT	ITH
ON032479|ITA2010_12543|turdus_merula|IT|2010	43.6130118	12.7135121	IT	ITI
MK900665|PE-18-Cp|culex_pipiens|IT|2018	42.4617624	14.2160321	IT	ITF
MK900669|UD-17-Ti|turdus_iliacus|IT|2017	46.0652851	13.2373414	IT	ITH
MK900670|AP-18-Br|branta_ruficollis|IT|2018	42.8540985	13.5688168	IT	ITI
KX257039|NA|turdus_merula|IT|2010	43.2984479	13.4556559	IT	ITI
KF055441|NA|culex_pipiens|IT|2011	44.0565776	12.5713325	IT	ITH
ON032477|ITA2018_17495|turdus_merula|IT|2018-08-17	44.494887	11.3426163	IT	ITH
ON032480|ITA2021_305818|turdus_merula|IT|2021-09-30	44.494887	11.3426163	IT	ITH
ON032482|ITA2021_304421|larus_michahellis|IT|2021-09-08	44.0565776	12.5713325	IT	ITH
ON032483|ITA2021_301597|turdus_merula|IT|2021-08-19	44.494887	11.3426163	IT	ITH
ON032484|ITA2021_305812|columba_palumbus|IT|2021-09-10	44.83925	11.6175537	IT	ITH
MW164635|11pool1805|culex_pipiens|IT|2011-08-09	45.4105029	11.8782071	IT	ITH
MW164636|11pool1941|culex_pipiens|IT|2011-08-16	45.0748447	11.7850885	IT	ITH
MW164639|11pool2135|culex_pipiens|IT|2011-08-30	45.4383659	10.9917136	IT	ITH
MW164640|11pool2444|culex_pipiens|IT|2011-09-21	45.4383659	10.9917136	IT	ITH
MW164641|12pool1898|culex_pipiens|IT|2012-07-24	45.0748447	11.7850885	IT	ITH
MW164642|12pool1948|culex_pipiens|IT|2012-07-24	45.4383659	10.9917136	IT	ITH
MW164648|12pool2316|culex_pipiens|IT|2012-08-22	45.5461815	11.5413779	IT	ITH
MW164652|12pool2628|culex_pipiens|IT|2012-09-05	45.5461815	11.5413779	IT	ITH
MW164654|12VIR6777-9|turdus_pilaris|IT|2012-09-05	45.4105029	11.8782071	IT	ITH
MW164658|13pool5009|culex_pipiens|IT|2013-07-31	45.4383659	10.9917136	IT	ITH
MW164660|13pool5678|culex_pipiens|IT|2013-08-08	45.0748447	11.7850885	IT	ITH
MW164662|13pool5744|culex_pipiens|IT|2013-08-13	45.440379	12.3159547	IT	ITH
MW164663|13pool5778|culex_pipiens|IT|2013-08-13	45.4383659	10.9917136	IT	ITH
MW164669|13pool6471|culex_pipiens|IT|2013-09-05	45.5461815	11.5413779	IT	ITH
MW164671|14pool1366|culex_pipiens|IT|2014-08-20	45.4383659	10.9917136	IT	ITH
MW164672|14pool1388|culex_pipiens|IT|2014-08-22	45.5461815	11.5413779	IT	ITH
MW164673|14pool1394|culex_pipiens|IT|2014-08-26	45.440379	12.3159547	IT	ITH
MW164676|14pool1478|culex_pipiens|IT|2014-09-02	45.0748447	11.7850885	IT	ITH
MW164678|14pool1494|culex_pipiens|IT|2014-09-02	45.4383659	10.9917136	IT	ITH
MW164679|14pool1511|culex_pipiens|IT|2014-09-03	45.5461815	11.5413779	IT	ITH
MW164681|14pool1703|culex_pipiens|IT|2014-09-23	45.440379	12.3159547	IT	ITH
MW164682|14pool857|culex_pipiens|IT|2014-07-22	45.0748447	11.7850885	IT	ITH
MW164683|14pool895|culex_pipiens|IT|2014-07-22	45.4383659	10.9917136	IT	ITH
MW164684|14VIR5467-8|NA|IT|2014-09-02	45.6669338	12.2430608	IT	ITH
MW164685|15pool1187|culex_pipiens|IT|2015-07-22	45.4383659	10.9917136	IT	ITH
MW164686|15pool1335|culex_pipiens|IT|2015-08-03	45.0748447	11.7850885	IT	ITH
MW164687|15pool1419|culex_pipiens|IT|2015-08-05	45.5461815	11.5413779	IT	ITH
MW164688|15pool1426|culex_pipiens|IT|2015-08-06	45.4105029	11.8782071	IT	ITH
MW164690|15pool1564|culex_pipiens|IT|2015-08-17	45.440379	12.3159547	IT	ITH
MW164691|15pool1751|culex_pipiens|IT|2015-09-02	45.4383659	10.9917136	IT	ITH
MW164692|15pool1759|culex_pipiens|IT|2015-09-02	45.6669338	12.2430608	IT	ITH
MW164693|15pool1939|culex_pipiens|IT|2015-09-21	46.0652851	13.2373414	IT	ITH
MW164697|16pool1634|culex_pipiens|IT|2016-07-20	45.4105029	11.8782071	IT	ITH
MW164699|16pool1839|culex_pipiens|IT|2016-08-01	45.0748447	11.7850885	IT	ITH
MW164701|16pool2021|culex_pipiens|IT|2016-08-08	45.6669338	12.2430608	IT	ITH
MW164703|16pool2117|culex_pipiens|IT|2016-08-16	45.440379	12.3159547	IT	ITH
MW164704|16pool2311|culex_pipiens|IT|2016-08-24	45.5461815	11.5413779	IT	ITH
MW164706|16pool2355|culex_pipiens|IT|2016-08-29	46.0652851	13.2373414	IT	ITH
MW164707|16pool2571|culex_pipiens|IT|2016-09-14	45.4383659	10.9917136	IT	ITH
MW164708|17pool103G|culex_pipiens|IT|2017-08-30	45.5461815	11.5413779	IT	ITH
MW164709|17pool1191|culex_pipiens|IT|2017-07-17	45.440379	12.3159547	IT	ITH
MW164711|17pool1252|culex_pipiens|IT|2017-07-19	45.5461815	11.5413779	IT	ITH
MW164712|17pool1309|culex_pipiens|IT|2017-07-24	45.6669338	12.2430608	IT	ITH
MW164713|17pool1488|culex_pipiens|IT|2017-08-02	45.4105029	11.8782071	IT	ITH
MW164715|17pool1525|culex_pipiens|IT|2017-08-07	45.6669338	12.2430608	IT	ITH
MW164716|17pool1544|culex_pipiens|IT|2017-08-07	45.9626508	12.6551504	IT	ITH
MW164717|17pool1609|culex_pipiens|IT|2017-08-16	46.0652851	13.2373414	IT	ITH
MW164721|17pool1664|culex_pipiens|IT|2017-08-16	45.4383659	10.9917136	IT	ITH
MW164723|17pool1688|culex_pipiens|IT|2017-08-16	45.440379	12.3159547	IT	ITH
MW164726|17pool1923|culex_pipiens|IT|2017-09-11	45.440379	12.3159547	IT	ITH
MW164727|17VIR7761-4|sturnus_vulgaris|IT|2017-09-01	45.0748447	11.7850885	IT	ITH
MW164728|17VIR7838-4|turdus_merula|IT|2017-08-30	45.0748447	11.7850885	IT	ITH
MW164733|18pool1124|culex_pipiens|IT|2018-07-12	45.5461815	11.5413779	IT	ITH
MW164734|18pool1141|culex_pipiens|IT|2018-07-17	45.9626508	12.6551504	IT	ITH
MW164736|18pool1219|culex_pipiens|IT|2018-07-17	45.0748447	11.7850885	IT	ITH
MW164738|18pool1258|culex_pipiens|IT|2018-07-19	45.4383659	10.9917136	IT	ITH
MW164741|18pool1263|culex_pipiens|IT|2018-07-19	45.4383659	10.9917136	IT	ITH
MW164748|18pool1442|culex_pipiens|IT|2018-07-31	45.6669338	12.2430608	IT	ITH
MW164750|18pool1509|culex_pipiens|IT|2018-07-31	45.440379	12.3159547	IT	ITH
MW164751|18pool1519|culex_pipiens|IT|2018-08-02	45.4105029	11.8782071	IT	ITH
MW164752|18pool1522|culex_pipiens|IT|2018-08-02	45.5461815	11.5413779	IT	ITH
MW164755|18pool1575|culex_pipiens|IT|2018-08-07	45.0748447	11.7850885	IT	ITH
MW164760|18pool1660|culex_pipiens|IT|2018-08-14	46.0652851	13.2373414	IT	ITH
MW164761|18pool1662|culex_pipiens|IT|2018-08-14	45.6669338	12.2430608	IT	ITH
MW164764|18pool1795|culex_pipiens|IT|2018-08-23	45.4383659	10.9917136	IT	ITH
MW164766|18pool1965|culex_pipiens|IT|2018-09-06	45.4383659	10.9917136	IT	ITH
MW164767|18pool2042|culex_pipiens|IT|2018-09-13	45.5461815	11.5413779	IT	ITH
MW164769|18pool948|culex_pipiens|IT|2018-07-06	45.4105029	11.8782071	IT	ITH
MW164771|18VIR7859-4|turdus_merula|IT|2018-09-07	45.6669338	12.2430608	IT	ITH
